DENSITY,GLASNO,SIO2,AL2O3,B2O3,CAO,K2O,NA2O,Li2O,MgO,ZRO2,FemOn,"Somme (Si, B, Na, Ca, Al, Zr, K, Li, Mg, Fe)"
2.93,437425,21.81,0,12.64,50.9,0,0,0,14.63,0,0,99.98
2.74,437426,32.62,0,25.19,20.29,0,0,0,21.88,0,0,99.98
2.77,437427,29.23,0,22.58,31.83,0,0,0,16.34,0,0,99.98
2.8,437428,31.71,0,24.49,29.6,0,0,0,14.18,0,0,99.98
2.82,437429,31.28,0,24.16,34.06,0,0,0,10.49,0,0,99.99
2.77,437430,27.67,0,25.65,20.66,0,0,0,25.99,0,0,99.97
2.8,437431,27.28,0,25.29,25.46,0,0,0,21.96,0,0,99.99
2.81,437432,26.89,0,24.93,30.12,0,0,0,18.04,0,0,99.98
2.85,437433,26.52,0,24.58,34.65,0,0,0,14.23,0,0,99.98
2.86,437434,26.15,0,24.24,39.06,0,0,0,10.52,0,0,99.97
2.81,437435,22.55,0,26.13,21.05,0,0,0,30.25,0,0,99.98
2.83,437436,22.22,0,25.75,25.92,0,0,0,26.09,0,0,99.98
2.85,437437,21.9,0,25.38,30.66,0,0,0,22.04,0,0,99.98
2.87,437438,21.59,0,25.02,35.27,0,0,0,18.1,0,0,99.98
2.89,437439,21.29,0,24.67,39.74,0,0,0,14.28,0,0,99.98
2.88,437440,21,0,24.33,44.1,0,0,0,10.56,0,0,99.99
2.84,437441,17.23,0,26.62,21.44,0,0,0,34.68,0,0,99.97
2.86,437442,16.98,0,26.23,26.41,0,0,0,30.37,0,0,99.99
2.87,437443,16.73,0,25.84,31.23,0,0,0,26.18,0,0,99.98
2.87,437444,16.49,0,25.47,35.91,0,0,0,22.12,0,0,99.99
2.88,437445,16.25,0,25.11,40.45,0,0,0,18.17,0,0,99.98
2.89,437446,16.02,0,24.76,44.87,0,0,0,14.33,0,0,99.98
2.89,437447,15.8,0,24.41,49.17,0,0,0,10.6,0,0,99.98
2.85,437784,0,0,76.27,0,0,0,16.36,7.35,0,0,99.98
2.34,437949,10.58,0,73.61,0,0,0,15.79,0,0,0,99.98
2.33,437959,10.58,0,73.61,0,0,0,15.79,0,0,0,99.98
2.43,438053,2.68,3.19,62.29,4.09,0,27.72,0,0,0,0,99.97
2.18,438352,72.96,0,21.33,0,0,5.69,0,0,0,0,99.98
2.21,438353,72.96,0,21.33,0,0,5.69,0,0,0,0,99.98
2.26,438354,72.96,0,21.33,0,0,5.69,0,0,0,0,99.98
2.41,438597,0,23.48,62.24,0,0,14.27,0,0,0,0,99.99
2.26,438598,0,14.29,68.32,0,0,17.37,0,0,0,0,99.98
2.7,438599,0,14.44,59.19,0,0,26.35,0,0,0,0,99.98
2.38,438723,60.65,28.56,0,0.01,0.04,10.67,0,0,0,0.04,99.97
3.34,438724,60.66,0,0,25.75,0,0,0,13.58,0,0,99.99
2.48,438725,60.21,23.44,0,5.97,0,8.42,0,1.94,0,0,99.98
2.58,438726,59.62,17.08,0,12.65,0,6.26,0,4.36,0,0,99.97
2.26,439122,51.25,0,0,0,0,0,48.74,0,0,0,99.99
2.42,439123,57,9.67,0,0,0,33.32,0,0,0,0,99.99
2.41,439124,54.92,18.64,0,0,0,26.43,0,0,0,0,99.99
2.45,439125,52.36,29.62,0,0,0,18,0,0,0,0,99.98
2.37,439126,68.74,19.44,0,0,0,11.81,0,0,0,0,99.99
2.5,439127,42.29,35.88,0,0,0,21.81,0,0,0,0,99.98
2.74,439202,0,28.48,39.29,32.21,0,0,0,0,0,0,99.98
2.65,439203,0,22.96,49.92,27.1,0,0,0,0,0,0,99.98
2.57,439204,0,20.61,55.82,23.55,0,0,0,0,0,0,99.98
2.5,439205,0,18.57,60.83,20.59,0,0,0,0,0,0,99.99
2.46,439206,0,16.87,63.85,19.27,0,0,0,0,0,0,99.99
2.39,439207,0,15.47,69.41,15.11,0,0,0,0,0,0,99.99
2.3,439208,0,12.22,74.15,13.61,0,0,0,0,0,0,99.98
2.5,439439,72.5,1,0,9.5,0.5,14,0,2.5,0,0,100
2.52,439440,63,14,0,0,0,10,6,0,7,0,100
2.47,439531,74.12,1.39,0,7.18,1.29,14.26,0,1.49,0,0.23,99.96
2.53,440352,64.92,0,0,9.32,0,25.75,0,0,0,0,99.99
2.36,440358,75.06,8.98,0,0,8.29,0,7.65,0,0,0,99.98
2.36,440359,76.56,7,0,0,6.47,0,9.94,0,0,0,99.97
2.36,440360,78.2,4.86,0,0,4.49,0,12.44,0,0,0,99.99
2.31,440361,87.09,0,0,0,0,0,12.9,0,0,0,99.99
2.62,440431,51.28,35.4,0,0,0,0,0,13.31,0,0,99.99
2.51,440852,71.81,0.6,0,9.69,0.2,13.75,0,3.91,0,0.01,99.97
2.41,441293,65.05,15.77,0,0,0,19.17,0,0,0,0,99.99
2.52,441303,75,0,10.01,0,0,14.98,0,0,0,0,99.99
2.41,441311,74.41,0,0,0,0,25.58,0,0,0,0,99.99
2.4,441312,69.77,0,0,0,18.23,11.99,0,0,0,0,99.99
2.38,441313,65.67,0,0,0,34.32,0,0,0,0,0,99.99
2.32,441314,80.08,0,0,0,0,0,19.91,0,0,0,99.99
2.41,441315,72.34,0,0,0,0,18.65,8.99,0,0,0,99.98
2.46,441316,65.97,0,0,0,0,34.02,0,0,0,0,99.99
2.45,441317,60.61,0,0,0,23.75,15.63,0,0,0,0,99.99
2.41,441318,56.05,0,0,0,43.94,0,0,0,0,0,99.99
2.37,441319,65.95,0,0,0,25.84,0,8.19,0,0,0,99.98
5.83,441426,7.79,59.49,0,32.71,0,0,0,0,0,0,99.99
2.74,441427,20.53,48.79,0,30.66,0,0,0,0,0,0,99.98
2.85,441428,12.39,49.06,0,38.54,0,0,0,0,0,0,99.99
2.85,441429,8.55,43.54,0,47.89,0,0,0,0,0,0,99.98
2.71,441430,21.91,37.18,0,40.9,0,0,0,0,0,0,99.99
2.4,441492,50.82,0,33.33,0,0,15.83,0,0,0,0,99.98
2.43,441559,2.68,3.19,62.29,4.09,0,27.72,0,0,0,0,99.97
2.66,441549,0,0,74.33,25.66,0,0,0,0,0,0,99.99
2.92,442040,0,50.56,0,49.43,0,0,0,0,0,0,99.99
3.21,442041,0,64.51,0,35.48,0,0,0,0,0,0,99.99
2.42,442005,70.14,0,0,0,0,18.08,0,11.76,0,0,99.98
2.53,442006,67.05,0,0,15.64,0,17.29,0,0,0,0,99.98
2.49,442009,65.97,0,0,0,0,34.02,0,0,0,0,99.99
2.47,442185,61.6,0,21.87,0,0,11.05,5.19,0,0,0.27,99.98
2.49,442213,60.19,0,21.36,2.28,0,10.81,5.08,0,0,0.27,99.99
2.52,442214,58.75,0,20.86,4.59,0,10.55,4.96,0,0,0.27,99.98
2.52,442215,57.35,0,20.35,6.91,0,10.26,4.85,0,0,0.27,99.99
2.56,442216,54.53,0,19.35,11.44,0,9.78,4.6,0,0,0.27,99.97
2.45,442221,67.2,20,0,0,0,0,3,9.8,0,0,100
2.45,442222,69,22,0,0,0,0,0,9,0,0,100
2.48,442223,67,22,0,0,0,0,0,11,0,0,100
2.45,442224,70,17,0,0,0,0,2,11,0,0,100
2.44,442225,70,17,0,0,0,0,3,10,0,0,100
2.48,442226,65,21,0,0,0,0,3,11,0,0,100
2.43,442227,70,18,0,0,0,0,3,9,0,0,100
2.45,442228,69,17,0,0,0,0,3,11,0,0,100
2.44,442229,70,21,0,0,0,0,0,9,0,0,100
2.48,442230,65,22,0,0,0,0,2,11,0,0,100
2.46,442231,66,22,0,0,0,0,3,9,0,0,100
2.47,442232,65,22,0,0,0,0,3,10,0,0,100
2.45,442233,70,19,0,0,0,0,0,11,0,0,100
2.46,442235,67.69,20.52,0,0,0,0,1.75,10.01,0,0,99.97
2.45,442237,68.14,20.13,0,0,0,0,2,9.7,0,0,99.97
2.53,442486,62,22,0,0,0,0,2,14,0,0,100
2.54,442487,62,22,0,0,0,0,1,15,0,0,100
2.47,442488,66.05,24.05,0,0,0,0,0.35,9.55,0,0,100
2.52,442489,63.05,23.55,0,0,0,0,0.35,13.05,0,0,100
2.47,442490,66.05,23.05,0,0,0,0,1.35,9.55,0,0,100
2.48,442491,2.77,96.76,0,0,0,0,0.01,0.44,0,0,99.98
2.52,442492,63.05,23.05,0,0,0,0,0.85,13.05,0,0,100
2.49,442493,62,28,0,0,0,0,2,8,0,0,100
2.52,442494,63.55,23.05,0,0,0,0,0.35,13.05,0,0,100
2.5,442495,64.1,24.1,0,0,0,0,0.7,11.1,0,0,100
2.5,442496,64.06,26.02,0,0,0,0,0.35,9.55,0,0,99.98
2.51,442497,63.05,23.05,0,0,0,0,1.35,12.55,0,0,100
2.51,442498,63.05,26.05,0,0,0,0,0.35,10.55,0,0,100
2.49,442500,63.05,26.05,0,0,0,0,1.35,9.55,0,0,100
2.49,442756,40.65,38.32,10.46,0,0,0,4.49,6.06,0,0,99.98
2.52,442758,62.96,14.07,0,0,0,10.04,5.99,0,6.92,0,99.98
2.93,443026,6.16,42.29,0,47.34,0,0,0,4.19,0,0,99.98
2.89,443029,6.24,42.37,0,48.27,0,0,3.1,0,0,0,99.98
2.91,443030,6.14,41.68,0,47.48,0,3.16,1.52,0,0,0,99.98
2.9,443031,6.08,40.97,0,46.6,0,0,2.25,4.08,0,0,99.98
2.96,443033,5.95,40.41,0,46.04,0,0,1.48,0,6.1,0,99.98
2.48,443036,62.96,14.07,0,0,0,10.04,5.99,0,6.92,0,99.98
2.38,443428,0,0,67.59,0,0,32.4,0,0,0,0,99.99
2.4,443439,0,0,52.9,0,0,47.09,0,0,0,0,99.99
2.61,443554,55,0,0,5,0,40,0,0,0,0,100
2.66,443555,52.5,0,0,7.5,0,40,0,0,0,0,100
2.66,443556,50,0,0,10,0,40,0,0,0,0,100
2.68,443557,47.5,0,0,12.5,0,40,0,0,0,0,100
2.71,443558,45,0,0,15,0,40,0,0,0,0,100
2.79,443609,59.99,0,0,40,0,0,0,0,0,0,99.99
2.86,443610,57.14,0,0,38.1,0,0,0,0,4.75,0,99.99
2.99,443611,54.55,0,0,36.36,0,0,0,0,9.07,0,99.98
3.02,443612,52.17,0,0,34.78,0,0,0,0,13.04,0,99.99
3.05,443613,49.99,0,0,33.33,0,0,0,0,16.66,0,99.98
2.94,443614,58.73,0,0,32.17,0,0,0,0,9.09,0,99.99
3.08,443615,47.73,0,0,43.17,0,0,0,0,9.08,0,99.98
3.06,443616,42.45,0,0,48.44,0,0,0,0,9.09,0,99.98
2.24,443738,44.39,0,45.48,0,0,10.12,0,0,0,0,99.99
2.44,443739,44.71,0,39.26,0,0,16.02,0,0,0,0,99.99
2.62,443740,44.79,0,37.69,0,0,17.5,0,0,0,0,99.98
2.56,443741,44.82,0,37.17,0,0,18,0,0,0,0,99.99
2.55,443742,45.14,0,30.83,0,0,24.01,0,0,0,0,99.98
2.37,444066,74.41,0,0,0,0,25.58,0,0,0,0,99.99
2.21,444067,70.71,4.13,0,0,0,25.15,0,0,0,0,99.99
2.29,444068,67.13,8.13,0,0,0,24.73,0,0,0,0,99.99
2.35,444069,61.87,12.59,0,0,0,25.52,0,0,0,0,99.98
2.28,444070,77.35,20.19,0,0,0,2.45,0,0,0,0,99.99
2.52,444306,65.13,3.99,0,6.99,14.08,1.89,0,4.39,3.39,0.09,99.95
2.49,444311,72.42,1.49,0,7.99,0.49,13.48,0,3.99,0,0.09,99.95
2.5,444188,74.5,0,0,10.82,0,4.44,0,10.22,0,0,99.98
2.51,444189,72.81,0,0,11.44,0,4.64,0,9.99,0,1.09,99.97
2.54,444190,71.42,0,0,11.19,0,4.52,0,9.67,0,3.16,99.96
2.6,444191,69.38,0,0,10.79,0,4.4,0,9.33,0,6.06,99.96
2.47,444743,73.07,0,0,0,0,8.41,0,15.41,0,3.09,99.98
2.56,444744,67.77,0,0,21.73,0,7.83,0,0,0,2.65,99.98
2.4,444830,72.24,0.32,0,10.78,0,16.28,0,0.01,0,0.34,99.97
2.41,444831,69.97,1.38,0,9.66,0,16.44,0,2.17,0,0.34,99.96
2.41,444832,70.02,1.71,0,10.75,0,17.2,0,0.13,0,0.17,99.98
2.45,444833,68.01,2.47,0,11.63,0,17.72,0,0.08,0,0.05,99.96
2.44,444834,70.68,3.23,0,10.71,0,15.25,0,0.00955,0,0.09,99.96955
2.12,444835,77.95,3.83,11.77,0,2.19,4.24,0,0,0,0,99.98
2.02,444836,76.85,2.67,14,0,2.99,3.47,0,0,0,0,99.98
2.19,444837,73.5,4,14.56,0,2.6,5.32,0,0,0,0,99.98
2.14,444838,75.96,6.27,11.41,0,2.26,4.08,0,0,0,0,99.98
2.3,444839,70.77,6.95,14.27,0,2.73,5.25,0,0,0,0,99.97
2.24,444840,67.64,8.3,14.32,0,3.39,6.32,0,0,0,0,99.97
2.32,444841,59.41,16.61,12.45,0,2.84,8.66,0,0,0,0,99.97
2.41,444890,0,37.7,0,62.29,0,0,0,0,0,0,99.99
2.65,444891,0,51.46,0,48.53,0,0,0,0,0,0,99.99
2.86,444892,0,64.48,0,35.51,0,0,0,0,0,0,99.99
2.29,445007,49.3,0,26.6,0,0,24.1,0,0,0,0,100
2.31,445008,45.1,0,24.4,0,0,22.1,0,0,0,8.4,100
2.48,445068,75.14,0,0,9.35,0,15.5,0,0,0,0,99.99
2.45,445069,75.64,0,0,7.05,0,15.6,0,1.69,0,0,99.98
2.46,445070,75.89,0,0,5.9,0,15.65,0,2.54,0,0,99.98
2.44,445071,76.14,0,0,4.73,0,15.7,0,3.4,0,0,99.97
2.44,445072,76.24,0,0,4.26,0,15.73,0,3.75,0,0,99.98
2.44,445073,76.4,0,0,3.56,0,15.76,0,4.27,0,0,99.99
2.43,445074,76.55,0,0,2.85,0,15.79,0,4.79,0,0,99.98
2.42,445075,76.65,0,0,2.38,0,15.81,0,5.14,0,0,99.98
2.39,445076,77.17,0,0,0,0,15.92,0,6.9,0,0,99.99
2.52,445084,57.25,0,0,8.22,34.52,0,0,0,0,0,99.99
2.51,445085,57.58,0,0,6.2,34.72,0,0,1.48,0,0,99.98
2.49,445086,57.85,0,0,4.56,34.88,0,0,2.68,0,0,99.97
2.47,445087,58.26,0,0,2.09,35.13,0,0,4.5,0,0,99.98
2.54,445088,58.9,0,0,12.68,28.41,0,0,0,0,0,99.99
2.55,445089,60.06,0,0,12.93,23.18,3.81,0,0,0,0,99.98
2.56,445090,61.28,0,0,13.19,17.73,7.78,0,0,0,0,99.98
2.56,445091,61.9,0,0,13.33,14.93,9.82,0,0,0,0,99.98
2.56,445092,62.54,0,0,13.47,12.06,11.91,0,0,0,0,99.98
2.57,445093,63.86,0,0,13.75,6.16,16.21,0,0,0,0,99.98
2.58,445094,65.24,0,0,14.05,0,20.7,0,0,0,0,99.99
2.46,445095,69.54,0,0,8.65,21.8,0,0,0,0,0,99.99
2.46,445096,70.59,0,0,8.78,17.7,2.91,0,0,0,0,99.98
2.46,445097,71.67,0,0,8.91,13.48,5.91,0,0,0,0,99.97
2.47,445098,72.23,0,0,8.98,11.32,7.45,0,0,0,0,99.98
2.47,445099,72.79,0,0,9.05,9.13,9.01,0,0,0,0,99.98
2.47,445100,73.95,0,0,9.2,4.63,12.2,0,0,0,0,99.98
2.47,445101,75.14,0,0,9.35,0,15.5,0,0,0,0,99.99
2.59,445102,70.37,0,0,14.07,0,15.55,0,0,0,0,99.99
2.53,445103,66.54,0,0,7.72,0,25.72,0,0,0,0,99.98
2.58,445104,67.02,0,0,15.66,0,17.31,0,0,0,0,99.99
2.49,445105,66,0,0,0,0,33.99,0,0,0,0,99.99
2.69,445262,60.21,0,0,0,0,0,0,39.78,0,0,99.99
2.78,445263,58.3,0,0,15,0,0,0,26.68,0,0,99.98
2.87,445264,53.36,0,0,36.47,0,0,0,10.16,0,0,99.99
2.89,445265,52.14,0,0,47.85,0,0,0,0,0,0,99.99
2.46,445266,68.44,0,0,0,13.65,0,0,17.89,0,0,99.98
2.42,445267,63.96,0,0,0,26.33,0,0,9.7,0,0,99.99
2.36,445268,59.95,0,0,0,32.86,0,0,7.17,0,0,99.98
2.33,445269,59.36,0,0,0,40.63,0,0,0,0,0,99.99
2.26,445161,63.95,8.34,22.8,0,0,0,4.89,0,0,0,99.98
2.32,445162,60.76,7.93,21.66,0,0,9.64,0,0,0,0,99.99
2.29,445163,57.86,7.55,20.62,0,13.95,0,0,0,0,0,99.98
2.38,445286,68.74,19.44,0,0,0,11.81,0,0,0,0,99.99
2.73,445500,59.85,0,0,0,0,0,0,40.14,0,0,99.99
2.46,445501,72.6,0.99,0,8.4,0.49,13.6,0,3.9,0,0,99.98
2.49,446190,40.65,38.32,10.46,0,0,0,4.49,6.06,0,0,99.98
2.52,446192,62.96,14.07,0,0,0,10.04,5.99,0,6.92,0,99.98
2.55,446194,63,3.8,0,9.19,15.3,0.99,0,4.3,3.4,0,99.98
2.47,446204,71.3,1.3,0,9.29,4.69,8.29,0,4.4,0.69,0,99.96
2.52,446205,64.6,2.4,0,6,18.1,0.5,0,3.7,4.7,0,100
2.52,446208,25.07,1.53,0,2.69,66.92,0.76,0,1.69,1.3,0,99.96
2.51,446209,64.8,4,0,7,15.4,0.99,0,4.4,3.4,0,99.99
2.58,446212,63.7,1.8,0,4.5,16,0,0,3.8,10.2,0,100
2.52,446216,63,14,0,0,0,10,6,0,7,0,100
2.47,446417,65.08,15.14,0,2.07,0.35,10.68,3.61,0.99,1.98,0.1,100
2.47,446418,65.1,15.14,0,1.62,0.35,11.18,3.86,0.67,1.98,0.1,100
2.44,446419,66.75,15.3,0,1.64,0.35,11.29,3.9,0.67,0,0.1,100
2.44,446420,65.32,16.84,0,1.63,0.35,11.22,3.87,0.67,0,0.1,100
2.47,446421,64.56,15.02,0,2.06,0.35,12.08,2.89,0.98,1.96,0.1,100
2.47,446422,65.2,15.14,0,1.62,0.35,11.18,3.86,0.67,1.98,0,100
2.51,446423,63.3,14,0,0,0,10.4,6,0.3,6,0,100
2.51,446485,70.9,2,0,9.1,0.8,13.6,0,3.6,0,0,100
2.55,446488,57.5,11,0,0,8,8,0,12.5,3,0,100
2.33,446828,62.4,14.5,15,8,0,0,0,0,0,0,99.9
2.34,446829,62.9,14.5,14,8.5,0,0,0,0,0,0,99.9
2.33,446830,62.4,14.5,15,7,0,0,0,1,0,0,99.9
2.31,446833,60.7,13,18,8.3,0,0,0,0,0,0,100
2.53,446561,68.59,9.7,0,0,7.49,4.28,4.34,5.57,0,0,99.97
2.51,446564,63.06,10.7,0,0,6.99,5,4.05,5.2,4.97,0,99.97
2.52,446565,61.67,12.26,0,0,6.94,4.97,4.02,5.17,4.94,0,99.97
2.52,446579,62.88,12.5,0,0,0,11.04,3.9,4.61,5.03,0,99.96
2.54,446580,61.81,12.48,0,0,0,11.43,3.17,6.05,5.03,0,99.97
2.53,446581,62.21,12.56,0,0,0,11.51,2.89,6.75,4.05,0,99.97
2.45,446592,63.03,17.88,0,0,0,13.34,1.42,4.3,0,0,99.97
2.45,446593,63.38,16.29,0,0,0,13.87,0,6.44,0,0,99.98
2.46,446594,62.17,18.13,0,0,0,12.02,2.31,5.34,0,0,99.97
2.46,446595,62.8,16.65,0,0,0,12.14,2.34,6.05,0,0,99.98
2.47,446596,63.23,15.92,0,0,0,11.72,2.35,6.76,0,0,99.98
2.46,446597,63.4,15.84,0,0,0,12.16,1.85,6.72,0,0,99.97
2.47,446598,62.96,15.86,0,0,0,12.48,1.95,6.73,0,0,99.98
2.47,446599,63.53,15.33,0,0,0,11.77,2.56,6.79,0,0,99.98
2.47,446600,63.33,15.35,0,0,0,11.79,2.71,6.8,0,0,99.98
2.47,446601,62.9,15.82,0,0,0,11.76,2.71,6.78,0,0,99.97
2.5,446602,61.76,16.37,0,0,0,11.44,2.78,4.66,2.96,0,99.97
2.5,446603,63.01,13.36,0,0,0,11.67,2.83,6.07,3.02,0,99.96
2.47,446677,60.89,19.22,0,0,5.03,5.35,6,0,3.48,0,99.97
2.5,446678,63.37,14.14,0,0,0,10.49,6.02,0,5.96,0,99.98
2.4,447056,60.8,20,9.34,4.77,0,0,0,5.05,0,0.006,99.966
2.42,447057,60.67,21.49,8.02,4.75,0,0,0,5.01,0,0.007,99.947
2.44,447058,60.19,22.89,7.17,4.71,0,0,0,4.97,0,0.008,99.938
2.42,447059,64.32,20,5.86,4.76,0,0,0,5.01,0,0.007,99.957
2.44,447060,61.73,22.91,5.67,4.69,0,0,0,4.96,0,0.007,99.967
2.35,447061,62.27,17.09,12.29,2.57,0,0,0,5.72,0,0.006,99.946
2.39,447062,60.72,18.6,10.46,4.54,0,0,0,5.64,0,0.006,99.966
2.35,447063,62.67,15.49,12.5,3.59,0,0,0,5.69,0,0.005,99.945
2.36,447484,67.3,7.54,13.17,2.21,3.01,6.23,0.5,0,0,0.00302,99.96302
2.37,447507,65.07,20,7.64,0,0,0,0,7.27,0,0,99.98
2.4,447508,64.11,19.7,7.53,5.02,0,0,0,3.61,0,0,99.97
2.47,447511,63.39,17.92,5.56,5.37,0,0,0,7.73,0,0,99.97
2.41,447512,62.22,19.19,8.73,3.51,0,0,0,6.32,0,0,99.97
2.36,447514,64.35,16.06,10.96,3.53,0,0,0,5.07,0,0,99.97
2.5,447516,71.98,1.72,0,7.57,0,14.64,0,4.08,0,0,99.99
2.54,447524,67.12,16.75,0,5.52,0,0,0,10.59,0,0,99.98
2.34,448075,85.5,0,0,0,0,14.5,0,0,0,0,100
2.32,448076,87.5,0,0,0,0,12.5,0,0,0,0,100
2.3,448077,89.5,0,0,0,0,10.5,0,0,0,0,100
2.5,448096,72.5,1.5,0,8,0.5,13.5,0,4,0,0,100
2.46,448097,64,16.5,0,1,3,11.5,0,4,0,0,100
2.4,448157,68.74,7.97,0,0,11.42,4.84,0,7.01,0,0,99.98
2.52,448160,62.96,14.07,0,0,0,10.04,5.99,0,6.92,0,99.98
2.46,448167,64.84,7.96,0,4.82,11.41,4.84,0,6.1,0,0,99.97
2.57,448436,0,0,61.95,0,16.76,0,21.27,0,0,0,99.98
2.6,448437,0,0,58.61,0,15.86,10.43,15.09,0,0,0,99.99
2.51,448438,0,0,55.6,0,15.04,19.8,9.54,0,0,0,99.98
2.53,448439,0,0,52.89,0,14.31,28.25,4.54,0,0,0,99.99
2.52,448440,0,0,50.43,0,13.64,35.91,0,0,0,0,99.98
2.35,448629,0,0,84.46,0,0,0,15.53,0,0,0,99.99
2.38,448632,0,0,72.38,0,0,27.61,0,0,0,0,99.99
2.76,449144,47.16,4.77,5.85,22.78,0,2.95,0,16.47,0,0,99.98
2.65,449145,50.48,9.45,5.66,17.26,0,5.21,0,11.89,0,0,99.95
2.61,449146,51.41,14.71,5.75,11.76,0,8.63,0,7.72,0,0,99.98
2.51,449147,53.14,19.7,5.54,5.77,0,11.93,0,3.9,0,0,99.98
2.46,449148,52.32,24.23,6.58,0,0,16.85,0,0,0,0,99.98
2.29,449343,0,0,82.33,0,0,0,17.66,0,0,0,99.99
2.33,449344,0,0,75.19,0,0,16.73,8.06,0,0,0,99.98
2.28,449345,0,0,69.17,0,23.39,0,7.42,0,0,0,99.98
2.25,449387,0,0,84.46,0,0,0,15.53,0,0,0,99.99
2.94,449762,55,0,0,32.99,0,0,0,0,11.99,0,99.98
2.75,449790,76.3,0,0,15.26,0,8.43,0,0,0,0,99.99
2.43,449817,61,19,11,9,0,0,0,0,0,0,100
2.52,449826,31.41,31.69,22.62,14.26,0,0,0,0,0,0,99.98
2.91,449940,0,52.7,0,47.29,0,0,0,0,0,0,99.99
2.2,464067,0,0,81.79,0,0,18.2,0,0,0,0,99.99
2.4,450291,68.33,0,0,0,0,31.66,0,0,0,0,99.99
2.46,450487,63.99,8.91,0,0,0,27.09,0,0,0,0,99.99
2.44,450488,59.78,8.32,0,0,19.23,12.65,0,0,0,0,99.98
2.43,450489,56.09,7.81,0,0,36.09,0,0,0,0,0,99.99
2.44,450490,62.44,14.86,0,0,0,22.68,0,0,0,0,99.98
2.44,450491,58.96,14.03,0,0,16.28,10.71,0,0,0,0,99.98
2.44,450492,55.85,13.29,0,0,30.84,0,0,0,0,0,99.98
2.34,450493,59.81,24.99,0,0,0,15.19,0,0,0,0,99.99
2.41,450494,57.53,24.04,0,0,11.1,7.3,0,0,0,0,99.97
2.47,450495,55.43,23.16,0,0,21.4,0,0,0,0,0,99.99
2.21,451178,18.77,23.52,37.54,0,20.14,0,0,0,0,0,99.97
2.25,451179,20,25,39.96,0,0,15.02,0,0,0,0,99.98
2.25,451180,19.96,25.04,40.02,14.96,0,0,0,0,0,0,99.98
2.44,451181,19.96,25.02,40.01,0,0,0,0,14.99,0,0,99.98
2.33,451182,20,24.99,40.01,0,0,0,14.99,0,0,0,99.99
2.5,455740,73,2,0,7,1,13,0,4,0,0,100
2.53,450552,70.37,0,0,14.07,0,15.55,0,0,0,0,99.99
2.46,450553,61.74,0,21.87,0,0,11.05,5.32,0,0,0,99.98
2.61,450556,60.48,2.49,10.19,0,0,13.69,8.29,0,0,4.82,99.96
2.62,450559,54.42,5.3,11.2,0.31,0.07,16.1,7.9,0,0.07,4.61,99.98
2.52,450564,58.91,0,19.5,0,0,8.3,9.4,0,0,3.88,99.99
2.54,450567,53.01,5.2,18.9,0.29,0.07,10.5,8.4,0,0.12,3.49,99.98
2.54,456116,64.3,6,0,4,6.7,5.9,0,10.2,2.9,0,100
2.53,456117,63.3,6.4,0,2.1,8.8,6,0,10.5,2.9,0,100
2.55,456120,57.9,11,0,0.2,7.8,7.9,0,12.3,2.9,0,100
2.5,456121,60,10.1,0,0.2,9.5,6.5,0,13.7,0,0,100
2.53,456123,61.4,7.9,0,0.2,7.7,6.1,0,15.8,0.9,0,100
2.51,456124,70.9,2,0,9.1,0.8,13.6,0,3.6,0,0,100
2.49,450608,74.12,0,0,9.34,0,16.53,0,0,0,0,99.99
2.45,450609,72.48,0,11.34,0,0,16.16,0,0,0,0,99.98
2.18,450610,71.07,1.62,23.03,0,0,4.26,0,0,0,0,99.98
2.22,450611,80.79,1.65,13.53,0,0,4.01,0,0,0,0,99.98
2.39,450655,79.26,0,0.11,0,0,20.62,0,0,0,0,99.99
2.44,450656,73.91,0,5.13,0,0,20.94,0,0,0,0,99.98
2.48,450657,68.27,0,10.33,0,0,21.38,0,0,0,0,99.98
2.52,450658,61.33,0,16.5,0,0,22.16,0,0,0,0,99.99
2.53,450659,55.26,0,22.3,0,0,22.42,0,0,0,0,99.98
2.53,450660,47.94,0,28.75,0,0,23.3,0,0,0,0,99.99
2.52,450661,39.98,0,34.39,0,0,25.62,0,0,0,0,99.99
2.5,450662,31.25,0,41.99,0,0,26.75,0,0,0,0,99.99
2.48,450663,21.87,0,50.37,0,0,27.74,0,0,0,0,99.98
2.42,450664,11.59,0,59.84,0,0,28.55,0,0,0,0,99.98
2.36,450665,0.62,0,69.59,0,0,29.78,0,0,0,0,99.99
2.72,450695,44.66,30.31,0,25.01,0,0,0,0,0,0,99.98
2.5,457257,73,2,0,7,1,13,0,4,0,0,100
2.5,457267,73,2,0,7,1,13,0,4,0,0,100
3.18,450721,65.2,20,0,0,0,0,14.8,0,0,0,100
2.35,457834,69.06,6.99,13.09,2.19,1.89,6.69,0,0,0,0,99.91
2.56,457892,71.9,1,0,11,0,13,0,3,0,0,99.9
2.6,457962,60.18,17.15,0,12.24,1,0,0,9.43,0,0,100
2.61,432607,60.18,17.15,0,12.24,0.5,0,0,9.43,0,0.5,100
2.61,457968,60.93,15.65,0,12.24,0,1,0,10.18,0,0,100
2.6,457969,60.93,15.65,0,12.24,1,0,0,10.18,0,0,100
2.62,457973,60.93,15.65,0,12.24,0.5,0,0,10.18,0,0.5,100
2.62,457976,60.01,16.02,0,12.96,0,1,0,10.01,0,0,100
2.61,457977,60.01,16.02,0,12.96,1,0,0,10.01,0,0,100
