DENSITY,Num,Origin,Year,Somme Ox,Al2O3,B2O3,BaO,CaO,Fe2O3,K2O,Li2O,MgO,Na2O,SiO2,SrO,ZrO2
2.26,57051,SCIGLASS,1977,98.29,5.97,17.35,0,0,0,0,0,0,8.47,66.5,0,0
2.3,57517,SCIGLASS,1975,98.29,5.94,17.4,0,0,0,0,0,0,8.49,66.46,0,0
2.48,166438,SCIGLASS,1998,98.29,9.5,0,0,6.6,0,9.52,0,7.47,2.4,62.8,0,0
2.48,473951,SCIGLASS,1997,98.29,9.5,0,0,6.6,0,9.52,0,7.47,2.4,62.8,0,0
2.56,190823,SCIGLASS,1999,98.28,6,0,0,0,0,9.46,0,5.02,1.8,64.1,9.2,2.7
2.27,78151,SCIGLASS,1990,98.28,0,12.8,0,0,0,0,0,0,5.85,79.63,0,0
2.47,365630,SCIGLASS,2003,98.28,23.47,0,0,4.6,0,4.39,0,0,8.99,56.83,0,0
2.33,57515,SCIGLASS,1975,98.28,9.75,29.6,0,0,0,0,0,0,13.93,45,0,0
2.33,57049,SCIGLASS,1977,98.28,9.81,29.57,0,0,0,0,0,0,13.92,44.98,0,0
2.5,365627,SCIGLASS,2003,98.27,25.23,0,0,5.71,0,4.6,0,0,9.38,53.35,0,0
2.22,404879,SCIGLASS,2003,98.26,2.33,12.04,0,0,0,0.5,0,0,3.35,80.04,0,0
2.49,51779,SCIGLASS,1955,98.26,0,0,0,11.54,0,3.12,0,0,9.56,74.04,0,0
2.5,365633,SCIGLASS,2003,98.26,25.22,0,0,6.11,0,4.59,0,0,9.19,53.15,0,0
2.64,407832,SCIGLASS,2008,98.25,0.6,0,0,9.9,0,3.75,0,0,4.2,68.8,6.8,4.2
2.33,382342,SCIGLASS,2004,98.25,6.99,10.93,0.09,0.99,0,1.34,0,0,5.99,71.92,0,0
2.48,365629,SCIGLASS,2003,98.25,24.28,0,0,4.75,0,4.6,0,0,9.32,55.3,0,0
2.23,134083,SCIGLASS,1996,98.24,2.5,11.59,0,0,0,0.65,0,0,3.5,80,0,0
2.23,61705,SCIGLASS,1989,98.24,2.5,11.59,0,0,0,0.65,0,0,3.5,80,0,0
2.23,405032,SCIGLASS,2003,98.24,2.25,11.5,0,0,0.01,0.62,0,0,3.2,80.66,0,0
2.51,34459,SCIGLASS,1950,98.23,0.52,0.44,0,11.95,0,3.08,0,0,12.32,69.92,0,0
2.24,78152,SCIGLASS,1990,98.23,0,13.2,0,0,0,0,0,0,5.84,79.19,0,0
2.2,430589,SCIGLASS,2010,98.23,3,16.15,0,0,0,1.99,2.09,0,3,72,0,0
2.23,6166,SCIGLASS,1990,98.22,2.06,11.22,0,0,0,0.71,0,0,3.67,80.56,0,0
2.32,362318,SCIGLASS,2002,98.22,8,10.1,0,0,0,3.05,1.07,0,5,71,0,0
2.52,112373,SCIGLASS,1990,98.22,0,14.28,0,0,0,0,0,0,28.56,55.38,0,0
2.51,83977,SCIGLASS,1994,98.22,0,14.28,0,0,0,0,0,0,28.56,55.38,0,0
2.8,429820,SCIGLASS,2003,98.21,4.52,0,6.8,14.92,0,5,0,0.5,3.66,55.53,0,7.28
2.33,26003,SCIGLASS,1976,98.21,6.45,0,0,0,0,3.6,0,0,8.24,79.92,0,0
2.3,57516,SCIGLASS,1975,98.21,7.49,21.42,0,0,0,0,0,0,10.56,58.74,0,0
2.49,365628,SCIGLASS,2003,98.21,25.19,0,0,4.89,0,4.8,0,0,9.63,53.7,0,0
2.51,474119,SCIGLASS,2011,98.2,14.96,0,0,0,0,10,0,5,9.09,55.54,0,3.61
2.42,166440,SCIGLASS,1998,98.2,8,0,0,2.6,0,9.97,0,7.93,1.9,67.8,0,0
2.42,473953,SCIGLASS,1997,98.2,8,0,0,2.6,0,9.97,0,7.93,1.9,67.8,0,0
2.41,195105,SCIGLASS,1999,98.2,9.4,2.98,0,0,0,11.01,0,9.01,0,65.8,0,0
2.53,411339,SCIGLASS,2008,98.2,0,14.71,0,0,0,0,0,0,29.95,53.54,0,0
2.46,54122,SCIGLASS,1996,98.19,0,17.41,0,0,0,0,0,0,13.3,63.99,0,3.49
2.43,6075,SCIGLASS,1961,98.19,2,3.56,0,2,0,2.63,0,0,13,75,0,0
2.53,444309,SCIGLASS,1998,98.18,6.7,0,0.6,6.9,0,8.38,0,5.3,3.4,63,3.2,0.7
2.27,57050,SCIGLASS,1977,98.18,7.42,21.87,0,0,0,0,0,0,10.53,58.36,0,0
2.47,10862,SCIGLASS,1976,98.16,0,14.3,0,0,0,0,0,0,13.26,70.6,0,0
2.52,450658,SCIGLASS,2011,98.16,0,14.67,0,0,0,0,0,0,22.16,61.33,0,0
2.54,20870,SCIGLASS,1960,98.16,0,15,0,0,0,0,0,0,29.94,53.22,0,0
2.51,474115,SCIGLASS,2011,98.15,7.79,0,0,2.57,0,8.5,0,5,8.05,62.48,0,3.76
2.33,431810,SCIGLASS,2005,98.15,3,10.82,1,1,0,1.33,0,0,5,76,0,0
3,429809,SCIGLASS,2003,98.15,6.79,0,16.34,11.2,0,9,0,1,0,45.62,0,8.2
3,458413,SCIGLASS,2011,98.14,6.95,0,16.74,11.47,0,8,0,1,0,49.44,0,4.54
2.81,429804,SCIGLASS,2003,98.14,7.28,0,10.94,12.01,0,9,0,3,0,51.48,4.43,0
2.26,184477,SCIGLASS,1995,98.14,11.62,8.32,0,0,0,2.76,0,0,4.2,71.24,0,0
2.53,20848,SCIGLASS,1960,98.14,0,15,0,0,0,0,0,0,24.99,58.15,0,0
2.32,25986,SCIGLASS,1976,98.13,13.05,0,0,0,0,4.17,0,0,3.99,76.92,0,0
2.59,150226,SCIGLASS,1925,98.13,0,0,20,0,0,5.63,0,0,7.5,65,0,0
2.53,20835,SCIGLASS,1960,98.13,0,15,0,0,0,0,0,0,22.51,60.62,0,0
2.52,151524,SCIGLASS,1971,98.13,0,15.13,0,0,0,0,0,0,24.92,58.08,0,0
2.52,69660,SCIGLASS,1985,98.13,0,15.6,0,0,0,0,0,0,33.08,49.45,0,0
2.58,134898,SCIGLASS,1997,98.12,8,0,0,6.7,0,9.27,0,5.25,2.3,59.9,3.7,3
2.58,446193,SCIGLASS,2001,98.12,8,0,0,6.7,0,9.27,0,5.25,2.3,59.9,3.7,3
2.58,461995,SCIGLASS,1998,98.12,8,0,0,6.7,0,9.27,0,5.25,2.3,59.9,3.7,3
2.58,473915,SCIGLASS,2012,98.12,8,0,0,6.7,0,9.27,0,5.25,2.3,59.9,3.7,3
2.54,20871,SCIGLASS,1960,98.12,0,15.5,0,0,0,0,0,0,29.92,52.7,0,0
2.33,10795,SCIGLASS,1976,98.11,0,0,0,0,0,3.53,0,0,8.3,86.28,0,0
2.23,381529,SCIGLASS,2002,98.11,1.64,11,0,0,0,1,0,0,4,80.47,0,0
2.43,195143,SCIGLASS,1999,98.11,8.8,5.94,0,10.51,0,5,0,3,0,64.86,0,0
2.45,166861,SCIGLASS,1999,98.11,18.8,0,0,7.1,0,4.51,0,0,4.2,63.5,0,0
2.45,190879,SCIGLASS,1997,98.11,18.8,0,0,7.1,0,4.51,0,0,4.2,63.5,0,0
2.46,195047,SCIGLASS,1999,98.11,18.8,0,0,7.1,0,4.51,0,0,4.2,63.5,0,0
2.49,59762,SCIGLASS,1974,98.11,0,15.11,0,0,0,0,0,0,19.7,63.3,0,0
2.52,20819,SCIGLASS,1960,98.11,0,15,0,0,0,0,0,0,20.02,63.09,0,0
2.49,7291,SCIGLASS,1934,98.1,0,14.94,0,0,0,0,0,0,17,66.16,0,0
2.5,20726,SCIGLASS,1960,98.1,0,15,0,0,0,0,0,0,17.03,66.07,0,0
2.5,14640,SCIGLASS,1986,98.1,0,15.17,0,0,0,0,0,0,18.24,64.69,0,0
2.1,389444,SCIGLASS,2007,98.09,0,14.8,0,0,0,0,0,0,11.74,71.55,0,0
2.48,20719,SCIGLASS,1960,98.09,0,15,0,0,0,0,0,0,15.04,68.05,0,0
2.49,83976,SCIGLASS,1994,98.09,0,15.38,0,0,0,0,0,0,23.07,59.64,0,0
2.5,166433,SCIGLASS,1998,98.09,7.9,0,1.2,7.8,0,9.02,0,6.07,1.9,63.4,0.8,0
2.5,194396,SCIGLASS,2000,98.09,7.9,0,1.2,7.8,0,9.02,0,6.07,1.9,63.4,0.8,0
2.5,473946,SCIGLASS,1997,98.09,7.9,0,1.2,7.8,0,9.02,0,6.07,1.9,63.4,0.8,0
2.17,77703,SCIGLASS,1982,98.07,0,14.5,0,0,0,0,0,0,0,83.57,0,0
2.37,142330,SCIGLASS,1983,98.07,0,15,0,0,0,0,0,0,10.04,73.03,0,0
2.37,20763,SCIGLASS,1960,98.07,0,15,0,0,0,0,0,0,10.04,73.03,0,0
2.39,396565,SCIGLASS,1987,98.07,0,15,0,0,0,0,0,0,10.04,73.03,0,0
2.43,20777,SCIGLASS,1960,98.07,0,15,0,0,0,0,0,0,12.04,71.03,0,0
2.52,411340,SCIGLASS,2008,98.07,0,15.76,0,0,0,0,0,0,24.96,57.35,0,0
2.54,20865,SCIGLASS,1960,98.06,0,16,0,0,0,0,0,0,27.92,54.14,0,0
2.59,366268,SCIGLASS,2003,98.05,3.3,0,0,11,0,9.57,0,8.48,9.9,55.8,0,0
2.51,193044,SCIGLASS,2001,98.04,3.99,0,0,7.02,0,9.5,0,7,1.94,65.12,0,3.47
2.52,134913,SCIGLASS,1997,98.04,4,0,0,7,0,9.48,0,6.96,2,65.2,0,3.4
2.52,462010,SCIGLASS,1998,98.04,4,0,0,7,0,9.48,0,6.96,2,65.2,0,3.4
2.52,473930,SCIGLASS,2012,98.04,4,0,0,7,0,9.48,0,6.96,2,65.2,0,3.4
2.29,156033,SCIGLASS,1957,98.04,3.5,18.34,0,0,0,0,0,0,8.7,67.5,0,0
2.29,6008,SCIGLASS,1957,98.04,3.5,18.34,0,0,0,0,0,0,8.7,67.5,0,0
2.39,195122,SCIGLASS,1999,98.02,10.2,5.43,0,0,0,8.71,0,5.98,2.8,64.9,0,0
2.13,776,SCIGLASS,1979,98.02,0,15,0,0,0,0,0,0,0,83.02,0,0
2.52,401815,SCIGLASS,2002,98.01,3.99,0,0,7,0,9.56,0,6.97,1.9,65.2,0,3.39
2.03,112169,SCIGLASS,1990,98.01,0,62.5,0,0,0,0,6.25,0,0,29.26,0,0
2.02,83683,SCIGLASS,1994,98.01,0,62.5,0,0,0,0,6.25,0,0,29.26,0,0
2.42,195088,SCIGLASS,1999,98.01,5.5,0,0,3.9,0,5.67,0,2.34,6.3,74.3,0,0
2.3,6092,SCIGLASS,1961,97.99,1.5,12.55,2.01,0.8,0,1.27,0,0,4.92,74.94,0,0
2.63,407824,SCIGLASS,2008,97.99,2.8,0,0,9.8,0,4.29,0,0,4.8,68.2,5.6,2.5
2.63,407828,SCIGLASS,2008,97.99,2.8,0,0,9.8,0,4.29,0,0,4.8,68.2,5.6,2.5
2.52,444306,SCIGLASS,1998,97.99,3.99,0,0,6.99,0.09,9.55,0,6.96,1.89,65.13,0,3.39
2.54,20849,SCIGLASS,1960,97.99,0,16.7,0,0,0,0,0,0,24.93,56.36,0,0
2.48,387210,SCIGLASS,1961,97.98,4.7,2.6,0,8.5,0,3.38,0,0,10.3,68.5,0,0
2.3,6031,SCIGLASS,1961,97.98,5,21.08,0,0,0,0,0,0,6.9,65,0,0
2.3,429661,SCIGLASS,2008,97.97,3.13,15,4.71,0,0,3,0,1,0,71.13,0,0
2.47,166437,SCIGLASS,1998,97.96,7.2,0,0,6.2,0,9.52,0,6.94,2.9,65.2,0,0
2.47,473950,SCIGLASS,1997,97.96,7.2,0,0,6.2,0,9.52,0,6.94,2.9,65.2,0,0
2.49,368427,SCIGLASS,1997,97.96,10,15.38,10,0,0,7.58,0,0,0,55,0,0
2.48,474101,SCIGLASS,2012,97.96,0.7,6.8,0,7.8,0,5.81,2.47,1.98,5.1,67.3,0,0
2.52,20820,SCIGLASS,1960,97.95,0,16.7,0,0,0,0,0,0,19.97,61.28,0,0
2.48,6365,SCIGLASS,1968,97.95,4.7,2.6,0,8.5,0,3.38,0,0,10.31,68.46,0,0
2.51,411341,SCIGLASS,2008,97.95,0,16.8,0,0,0,0,0,0,19.97,61.18,0,0
2.5,112355,SCIGLASS,1990,97.93,0,16.66,0,0,0,0,0,0,16.66,64.61,0,0
2.49,83975,SCIGLASS,1994,97.93,0,16.66,0,0,0,0,0,0,16.66,64.61,0,0
2.5,20725,SCIGLASS,1960,97.93,0,16.7,0,0,0,0,0,0,16.69,64.54,0,0
2.77,364512,SCIGLASS,2004,97.91,7.27,0,8.75,9.6,0,6,0,0,3.53,55.73,0,7.03
2.77,429818,SCIGLASS,2003,97.91,7.27,0,8.75,9.6,0,6,0,0,3.53,55.73,0,7.03
2.56,151544,SCIGLASS,1971,97.91,0,15.63,0,9.18,0,0,0,0,15.1,58,0,0
2.51,444310,SCIGLASS,1998,97.9,6.7,0,0,7.2,0,9.24,0,5.76,1.4,64.2,2.9,0.5
2.46,529,SCIGLASS,1934,97.89,0,0,0,10,0,3.89,0,0,9,75,0,0
2.35,2315,SCIGLASS,1948,97.88,0,0,0,0,0,4,0,0,11.05,82.83,0,0
2.31,20757,SCIGLASS,1960,97.88,0,16.7,0,0,0,0,0,0,8.31,72.87,0,0
2.51,391336,SCIGLASS,2006,97.88,0,19.08,0,0,0,0,0,0,40,38.8,0,0
2.5,20729,SCIGLASS,1960,97.87,0,17.5,0,0,0,0,0,0,17.47,62.9,0,0
2.34,25989,SCIGLASS,1976,97.86,15.43,0,0,0,0,5,0,0,4.7,72.73,0,0
2.52,20821,SCIGLASS,1960,97.86,0,17.8,0,0,0,0,0,0,19.94,60.12,0,0
2.49,57707,SCIGLASS,1996,97.84,0,0,0,9.15,0,4,0,0,12.13,72.56,0,0
2.49,150283,SCIGLASS,1925,97.84,0,17.84,0,0,0,0,0,0,18,62,0,0
2.53,69659,SCIGLASS,1985,97.84,0,18.7,0,0,0,0,0,0,29.58,49.56,0,0
2.52,69663,SCIGLASS,1985,97.84,0,18.71,0,0,0,0,0,0,32.85,46.28,0,0
2.43,51796,SCIGLASS,1955,97.83,0,0,0,0,0,12.45,0,12.49,0,72.89,0,0
2.46,166439,SCIGLASS,1998,97.83,2,0,1.2,6.3,0,9.96,0,8.07,1,69.3,0,0
2.46,473952,SCIGLASS,1997,97.83,2,0,1.2,6.3,0,9.96,0,8.07,1,69.3,0,0
2.57,445093,SCIGLASS,2010,97.82,0,0,0,13.75,0,4,0,0,16.21,63.86,0,0
2.49,401785,SCIGLASS,2002,97.82,0,10,0,4.54,0,5,0,5,10.03,63.25,0,0
2.18,140484,SCIGLASS,1956,97.81,6.6,20.91,0,0.5,0,0.95,0,0.15,2.9,65.8,0,0
2.48,411342,SCIGLASS,2008,97.81,0,17.9,0,0,0,0,0,0,14.97,64.94,0,0
2.53,7274,SCIGLASS,1934,97.81,0,19.51,0,0,0,0,0,0,37.49,40.81,0,0
2.36,362315,SCIGLASS,2002,97.8,5.6,9.46,0,1.3,0,3.02,0.42,0,5,73,0,0
2.51,20882,SCIGLASS,1960,97.8,0,20,0,0,0,0,0,0,39.5,38.3,0,0
2.53,456293,SCIGLASS,2010,97.79,16.49,2.82,4.3,4.7,0,5.75,0,0,6.51,57.16,0.06,0
2.76,429817,SCIGLASS,2003,97.78,7.44,0,6.71,10.64,0,6.06,0,0,3.61,56.13,0,7.19
2.76,364511,SCIGLASS,2004,97.78,7.37,0,6.65,10.54,0,6,0,0,3.58,56.51,0,7.13
2.74,458668,SCIGLASS,2005,97.78,7.37,0,6.65,10.54,0,6,0,0,3.58,56.51,0,7.13
2.44,175717,SCIGLASS,2001,97.78,0,18.27,0,0,0,0,0,0,14.11,65.4,0,0
2.47,20795,SCIGLASS,1960,97.78,0,18.3,0,0,0,0,0,0,14.96,64.52,0,0
2.51,301455,SCIGLASS,2001,97.77,0,19,0,0,0,0,0,0,23.85,54.92,0,0
2.54,7276,SCIGLASS,1934,97.76,0,19.12,0,0,0,0,0,0,25.45,53.19,0,0
2.56,446200,SCIGLASS,2001,97.75,7.9,0,0,10.4,0,5.79,0,0.96,5.5,62.7,1.6,2.9
3.01,429812,SCIGLASS,2003,97.75,6.62,0,15.93,8.74,0,10,0,0,0,45.26,0,11.2
2.58,190924,SCIGLASS,1999,97.75,7.7,0,0,6.7,0,13.02,0,7.93,0,56.8,0,5.6
2.37,112340,SCIGLASS,1990,97.75,0,18.18,0,0,0,0,0,0,9.08,70.49,0,0
2.56,185465,SCIGLASS,1960,97.75,6.39,0,0,8.29,2.79,8.06,0,3.99,0,68.23,0,0
2.46,112378,SCIGLASS,1990,97.75,0,22.22,0,0,0,0,0,0,54.43,21.1,0,0
2.45,83941,SCIGLASS,1994,97.75,0,22.22,0,0,0,0,0,0,54.43,21.1,0,0
2.47,20796,SCIGLASS,1960,97.74,0,18.7,0,0,0,0,0,0,14.95,64.09,0,0
2.38,33706,SCIGLASS,1988,97.74,0,22,0,0,0,0,0,1.1,10.96,63.68,0,0
2.54,20872,SCIGLASS,1960,97.74,0,20,0,0,0,0,0,0,29.72,48.02,0,0
2.58,134917,SCIGLASS,1997,97.74,1.8,0,0,4.5,0,11.28,0,6.26,0,63.7,0,10.2
2.58,446212,SCIGLASS,2001,97.74,1.8,0,0,4.5,0,11.28,0,6.26,0,63.7,0,10.2
2.58,462014,SCIGLASS,1998,97.74,1.8,0,0,4.5,0,11.28,0,6.26,0,63.7,0,10.2
2.57,462165,SCIGLASS,2010,97.74,1.8,0,0,4.5,0.08,11.29,0,6.26,0,63.61,0,10.2
2.25,6111,SCIGLASS,1990,97.74,2,15.25,0,0,0,0.99,0,0,4,75.5,0,0
2.52,20737,SCIGLASS,1960,97.74,0,19,0,0,0,0,0,0,18.91,59.83,0,0
2.46,166432,SCIGLASS,1998,97.73,4.9,0,0,7.1,0,10.03,0,7.5,1.5,66.7,0,0
2.46,473945,SCIGLASS,1997,97.73,4.9,0,0,7.1,0,10.03,0,7.5,1.5,66.7,0,0
2.51,391335,SCIGLASS,2006,97.73,0,20.63,0,0,0,0,0,0,35,42.1,0,0
2.56,134905,SCIGLASS,1997,97.72,7.89,0,0,10.38,0,5.79,0,0.96,5.49,62.73,1.59,2.89
2.56,462002,SCIGLASS,1998,97.72,7.89,0,0,10.38,0,5.79,0,0.96,5.49,62.73,1.59,2.89
2.33,6079,SCIGLASS,1961,97.7,4,11.75,0,3,0,2.67,0,0.78,3.5,72,0,0
2.26,6112,SCIGLASS,1990,97.7,1.96,14.74,0,0,0,1.17,0,0,4.23,75.6,0,0
2.54,20850,SCIGLASS,1960,97.7,0,20,0,0,0,0,0,0,24.8,52.9,0,0
2.45,195096,SCIGLASS,1999,97.69,9.77,0,0,7.88,0,4.83,0,0,4.66,70.55,0,0
2.35,25992,SCIGLASS,1976,97.69,16.95,0,0,0,0,5.56,0,0,5.16,70.02,0,0
2.54,20836,SCIGLASS,1960,97.69,0,20,0,0,0,0,0,0,22.34,55.35,0,0
2.53,450659,SCIGLASS,2011,97.68,0,20,0,0,0,0,0,0,22.42,55.26,0,0
2.23,401749,SCIGLASS,2002,97.68,14.89,25,0,0,0,5,0,0,4.52,48.27,0,0
2.51,134914,SCIGLASS,1997,97.67,4,0,0,7,0,10.48,0,7,0.99,64.8,0,3.4
2.51,446209,SCIGLASS,2001,97.67,4,0,0,7,0,10.48,0,7,0.99,64.8,0,3.4
2.51,462011,SCIGLASS,1998,97.67,4,0,0,7,0,10.48,0,7,0.99,64.8,0,3.4
2.51,473931,SCIGLASS,2012,97.67,4,0,0,7,0,10.48,0,7,0.99,64.8,0,3.4
2.52,20739,SCIGLASS,1960,97.67,0,20,0,0,0,0,0,0,19.87,57.8,0,0
2.52,465908,SCIGLASS,2012,97.67,0,20,0,0,0,0,0,0,19.87,57.8,0,0
2.51,53018,SCIGLASS,1985,97.67,0,20,0,0,0,0,0,0,19.87,57.8,0,0
2.95,11222,VERA,1932,97.67,10.06,0,0,11.9,0,0,0,0,21.21,54.5,0,0
2.95,429811,SCIGLASS,2003,97.67,9.32,0,16.02,8.78,0,10,0,0,0,45.51,0,8.04
2.4,195111,SCIGLASS,1999,97.67,4.9,6.04,0,8.1,0,3.33,0,0,4,71.3,0,0
2.54,190821,SCIGLASS,1999,97.66,6,0,0,0,0,13.98,0,7.58,0,61,4.6,4.5
2.25,6110,SCIGLASS,1990,97.66,2,15.17,0,0,0,1.19,0,0,4,75.3,0,0
2.53,151525,SCIGLASS,1971,97.66,0,20.37,0,0,0,0,0,0,24.88,52.41,0,0
2.52,69662,SCIGLASS,1985,97.66,0,20.8,0,0,0,0,0,0,29.09,47.77,0,0
2.63,185483,SCIGLASS,1960,97.65,9,0,0,12.7,3.8,8.57,0,3.58,0,60,0,0
2.26,438354,SCIGLASS,2010,97.65,0,19,0,0,0,0,0,0,5.69,72.96,0,0
2.18,450610,SCIGLASS,2011,97.65,1.62,20.7,0,0,0,0,0,0,4.26,71.07,0,0
2.39,396566,SCIGLASS,1987,97.64,0,15,0,0,0,1,0,0,8.99,72.65,0,0
2.54,456292,SCIGLASS,2010,97.64,14.71,3.4,5.16,4.4,0,6.13,0,0,5.85,57.92,0.07,0
2.54,20851,SCIGLASS,1960,97.64,0,20.8,0,0,0,0,0,0,24.77,52.07,0,0
2.78,381526,SCIGLASS,2002,97.64,1.5,0,9.04,0.82,0,6,0,0,8.22,62.9,9.16,0
2.47,20797,SCIGLASS,1960,97.63,0,20,0,0,0,0,0,0,14.92,62.71,0,0
2.48,20722,SCIGLASS,1960,97.63,0,20,0,0,0,0,0,0,15.91,61.72,0,0
2.74,368473,SCIGLASS,1998,97.62,11,0,4.65,0,0,8.47,0,0,3,54.8,11.2,4.5
2.63,195188,SCIGLASS,1999,97.62,11,0.97,3,6,0,7.96,0,1.69,3,59,3,2
2.18,174690,SCIGLASS,2001,97.62,1.62,21,0,0,0,0,0,0,3.96,71.04,0,0
2.18,301576,SCIGLASS,2002,97.62,1.62,21,0,0,0,0,0,0,3.96,71.04,0,0
2.17,309974,SCIGLASS,2003,97.62,1.62,21,0,0,0,0,0,0,3.96,71.04,0,0
2.18,350554,SCIGLASS,2002,97.62,1.62,21,0,0,0,0,0,0,3.96,71.04,0,0
2.51,20285,SCIGLASS,1989,97.62,23.7,0,0,6.51,0,6.4,0,0,8.64,52.37,0,0
2.55,134899,SCIGLASS,1997,97.61,3.8,0,0,9.2,0,10.39,0,6.82,1,63,0,3.4
2.55,461996,SCIGLASS,1998,97.61,3.8,0,0,9.2,0,10.39,0,6.82,1,63,0,3.4
2.3,33707,SCIGLASS,1988,97.61,1.78,22,0,0,0,0,0,0,10.84,62.99,0,0
2.39,20707,SCIGLASS,1960,97.61,0,20,0,0,0,0,0,0,11.95,65.66,0,0
2.38,52810,SCIGLASS,1975,97.61,2.59,22.3,0,4.01,0,0,0,0,10.64,58.07,0,0
2.62,431862,SCIGLASS,1992,97.6,5,0,0,6,0.01,5.61,0,0,12,60.68,0,8.3
2.53,20740,SCIGLASS,1960,97.6,0,21,0,0,0,0,0,0,20.83,55.77,0,0
2.55,446194,SCIGLASS,2001,97.59,3.8,0,0,9.19,0,10.39,0,6.82,0.99,63,0,3.4
2.17,77704,SCIGLASS,1982,97.59,0,19.4,0,0,0,0,0,0,0,78.19,0,0
2.25,387230,SCIGLASS,1961,97.59,1.99,15.25,0,0.19,0,1.32,0,0,4.49,74.35,0,0
2.33,20764,SCIGLASS,1960,97.59,0,20,0,0,0,0,0,0,9.96,67.63,0,0
2.24,6170,SCIGLASS,1979,97.59,1.4,16.13,0,0,0,1.06,0,0,4.2,74.8,0,0
2.54,150227,SCIGLASS,1925,97.58,0,0,20,0,0,7.58,0,0,5,65,0,0
2.51,112362,SCIGLASS,1990,97.58,0,22.22,0,0,0,0,0,0,32.87,42.49,0,0
2.51,83959,SCIGLASS,1994,97.58,0,22.22,0,0,0,0,0,0,32.87,42.49,0,0
2.76,151951,SCIGLASS,1999,97.57,1.51,0,9.11,0,0,6,0,0,8.29,63.42,9.24,0
2.86,51786,SCIGLASS,1955,97.57,0,0,25.57,0,0,9.38,0,0,2.57,60.05,0,0
2.25,401759,SCIGLASS,2002,97.57,14.99,20,0,0,0,5,0,0,4.55,53.03,0,0
2.71,192106,SCIGLASS,1997,97.56,4.5,0,0,5,0,6.56,0,0,4.5,60.5,8.5,8
2.19,373924,SCIGLASS,2005,97.56,1.61,21.78,0,0,0,0,0,0,3.91,70.26,0,0
2.26,420223,SCIGLASS,2007,97.56,0.16,20.4,0,0,0,0,0,0,7.57,69.43,0,0
2.25,32916,SCIGLASS,1954,97.56,2.78,23.54,0,0,0,0,0,0,4.84,66.4,0,0
2.51,391334,SCIGLASS,2006,97.56,0,22.28,0,0,0,0,0,0,29.99,45.29,0,0
2.34,362320,SCIGLASS,2002,97.54,4,9.43,0,0,0,3.01,0,0,5,76.1,0,0
2.45,112370,SCIGLASS,1990,97.54,0,25,0,0,0,0,0,0,48.86,23.68,0,0
2.45,83940,SCIGLASS,1994,97.54,0,25,0,0,0,0,0,0,48.86,23.68,0,0
2.41,51811,SCIGLASS,1955,97.53,0,0,0,0,0,6.24,0,0,5.72,66.56,19.01,0
2.11,777,SCIGLASS,1979,97.53,0,20,0,0,0,0,0,0,0,77.53,0,0
2.12,474050,SCIGLASS,2003,97.53,1,23.33,0,0,0,0.66,1.04,0,0.5,71,0,0
2.37,25995,SCIGLASS,1976,97.53,18.86,0,0,0,0,6.25,0,0,5.73,66.69,0,0
2.56,151545,SCIGLASS,1971,97.53,0,19.5,0,9.06,0,0,0,0,15.1,53.87,0,0
2.44,400353,SCIGLASS,1955,97.52,10,9.37,0,0,0,4.15,0,0,11,63,0,0
2.55,446487,SCIGLASS,2006,97.5,2.8,0,0,11.5,0,7.38,0,3.13,2.4,66.99,1.5,1.8
2.53,20742,SCIGLASS,1960,97.49,0,22.5,0,0,0,0,0,0,22.25,52.74,0,0
2.52,12509,SCIGLASS,1983,97.49,0,23.25,0,0,0,0,0,0,29.8,44.44,0,0
2.16,6367,SCIGLASS,1968,97.48,1.1,20.01,0,0.8,0,0.79,0.41,0,1.5,72.87,0,0
2.54,7277,SCIGLASS,1934,97.48,0,22.58,0,0,0,0,0,0,23.35,51.55,0,0
2.18,20752,SCIGLASS,1960,97.47,0,21.1,0,0,0,0,0,0,4.98,71.39,0,0
2.86,156252,SCIGLASS,1969,97.47,0,0,25.5,0,0,9.97,0,0,0,62,0,0
2.24,10861,SCIGLASS,1976,97.46,0,21.3,0,0,0,0,0,0,5.77,70.39,0,0
2.54,20743,SCIGLASS,1960,97.46,0,23,0,0,0,0,0,0,22.73,51.73,0,0
2.36,14641,SCIGLASS,1986,97.46,0,21.68,0,0,0,0,0,0,10.37,65.41,0,0
2.55,134916,SCIGLASS,1997,97.45,4,0,0,4.5,0,11.13,0,5.72,0.5,63.6,6,2
2.55,446211,SCIGLASS,2001,97.45,4,0,0,4.5,0,11.13,0,5.72,0.5,63.6,6,2
2.55,462013,SCIGLASS,1998,97.45,4,0,0,4.5,0,11.13,0,5.72,0.5,63.6,6,2
2.42,151943,SCIGLASS,1999,97.45,3.25,0,0,4.47,0,5,0,0,9.89,74.84,0,0
2.13,6167,SCIGLASS,1979,97.45,0,24.14,0,0,0,0.66,1.25,0,1.4,70,0,0
2.24,32915,SCIGLASS,1954,97.45,1.89,23.83,0,0,0,0,0,0,4.86,66.87,0,0
2.53,69658,SCIGLASS,1985,97.44,0,23.42,0,0,0,0,0,0,24.4,49.62,0,0
2.52,20880,SCIGLASS,1960,97.44,0,25,0,0,0,0,0,0,36.78,35.66,0,0
2.29,13214,SCIGLASS,1975,97.43,0,21.8,0,0,0,0,0,0,7.65,67.98,0,0
